id, nombres, apellidos, carrera, promedio, genero_favorito, libro_favorito
5066509, Kaladin Brayan Suarez Medina, 3074106120, Mercadeo, 2.2, Drama, Alone
56427, Richard Dalinar Silva Davar, 3027657366, Ambiental, 1.4, Romance, Dark
51778402, Felipe Adonalsium Polo Duarte, 3031917229, Biologia, 0.2, Distopia, Cuatro
6255964, Felipe Felipe Sato Beifong, 3166896370, Enfermeria, 1.4, Drama, Mistborn
65045501, Samuel Kaladin Sato Diaz, 312611199, Electronica, 4.0, Romance, Cuatro
22172417, Carlos Brayan Suarez Rodriguez, 3162178116, Mercadeo, 4.0, Misterio, Leal
22644907, Fernando Richard Olarte Barreto, 3178669232, Mercadeo, 0.2, Misterio, Leal
4740898, Adolin Felipe Hernandez Barreto, 3001866933, Sistemas, 0.8, Misterio, Leal
37476980, Haider Haider Suarez Suarez, 3182127236, Electronica, 0.5, Distopia, Leal
22839520, Andres Rodolfo Silva Suarez, 3113946606, Enfermeria, 4.9, Romance, Dark
79698451, Felipe Kaladin Polo Diaz, 3195876812, Ambiental, 2.6, Misterio, Cuatro
77040608, Jose Andres Alvarez Carvajal, 3160617786, Enfermeria, 3.7, Distopia, Lux
61380454, Jose Johan Alvarez Sato, 3175683083, Electronica, 0.4, Fantasia, Juramentada
24687291, Johan Johan Barreto Diaz, 3073311671, Biologia, 1.0, Distopia, Mistborn
47021447, Yu Alejandro Duarte Suarez, 3168696736, Biologia, 0.7, Romance, Leal
53212817, Haider Samuel Rodriguez Kholin, 3169218406, Electronica, 3.8, Misterio, Alone
49536354, Kaladin Santiago Carvajal Kholin, 3111463613, Enfermeria, 0.7, Distopia, Alone
84060178, Felipe Adonalsium Barreto Duarte, 3100698186, Sistemas, 2.8, Fantasia, Mistborn
26341797, Diego Brayan Medina Kholin, 3055106014, Electronica, 4.0, Distopia, Lux
52241401, Adolin Adonalsium Robayo Barreto, 305948828, Sistemas, 3.9, Distopia, Lux
29670610, Adonalsium Richard Sato Davar, 3000139346, Mercadeo, 2.8, Drama, Elantris
97733360, Brayan Santiago Rodriguez Beifong, 3173557060, Pedagogia, 1.7, Distopia, Cuatro
76669732, Andres Adolin Medina Suarez, 3073869794, Electronica, 1.4, Drama, Elantris
51040052, Yu Diego Kholin Robayo, 3124096737, Enfermeria, 3.4, Drama, Mistborn
4147401, Johan Johan Kholin Barreto, 3148348545, Biologia, 4.7, Distopia, Mistborn
67103522, Johan Alejandro Hernandez Sato, 3034548135, Electronica, 0.6, Drama, Juramentada
35796454, Dalinar Kaladin Davar Medina, 3157235916, Electronica, 2.9, Distopia, Cuatro
15694111, Andres Samuel Beifong Kholin, 3116776372, Economia, 3.4, Misterio, Cuatro
42927184, Kaladin Johan Beifong Polo, 3082731511, Enfermeria, 4.0, Fantasia, Caidos
76548152, Adolin Carlos Suarez Carvajal, 3117129998, Electronica, 1.7, Drama, Leal
11498030, Jose Haider Barreto Uribe, 3143183732, Biologia, 1.3, Romance, Juramentada
53491511, Adolin Johan Rodriguez Medina, 3097268890, Mercadeo, 4.2, Romance, Juramentada
53283776, Diego Brayan Barreto Davar, 3177077454, Electronica, 3.3, Distopia, Divergente
35566670, Johan Santiago Carvajal Olarte, 3061962927, Pedagogia, 1.4, Romance, Dark
60724245, Haider Rodrigo Barreto Duarte, 3191722552, Ambiental, 4.2, Distopia, Cuatro
35987658, Dalinar Dalinar Medina Alvarez, 3022931371, Sistemas, 1.7, Distopia, Elantris
11821317, Richard Felipe Sato Davar, 3029672649, Ambiental, 1.0, Fantasia, Cuatro
2781865, Carlos Kaladin Davar Silva, 3130381003, Procesos, 4.7, Romance, Leal
347049, Richard Andres Polo Sato, 3054966265, Biologia, 2.5, Romance, Elantris
99632208, Samuel Carlos Barreto Davar, 304310941, Economia, 3.4, Romance, Juramentada
99520898, Kaladin Santiago Carvajal Pardo, 3012628940, Economia, 3.8, Misterio, Elantris
47011940, Richard Rodolfo Robayo Polo, 3134443953, Electronica, 2.4, Misterio, Lux
12400634, Carlos Alejandro Davar Duarte, 3161365452, Economia, 1.7, Romance, Elantris
2729117, Yu Alejandro Duarte Duque, 3095165227, Economia, 1.2, Misterio, Divergente
9108440, Adolin Rodrigo Sato Medina, 3006552641, Sistemas, 4.4, Romance, Dark
9194742, Johan Dalinar Uribe Medina, 3015922550, Mercadeo, 4.9, Romance, Leal
28056653, Andres Haider Suarez Kholin, 3071678615, Veterinaria, 1.7, Drama, Leal
67100731, Richard Alejandro Pardo Carvajal, 3127094357, Economia, 1.2, Distopia, Lux
14967961, Santiago Alejandro Olarte Silva, 3099653142, Electronica, 3.1, Romance, Dark
54548884, Haider Carlos Carvajal Silva, 3101311628, Procesos, 3.5, Drama, Mistborn
88975253, Diego Rodrigo Diaz Duque, 3099067399, Veterinaria, 4.7, Drama, Elantris
19987565, Diego Fernando Duque Davar, 3161268268, Ambiental, 4.5, Misterio, Mistborn
57859075, Rodrigo Brayan Olarte Kholin, 3012683914, Electronica, 2.2, Fantasia, Juramentada
29110437, Carlos Haider Polo Carvajal, 3075086017, Pedagogia, 0.5, Distopia, Cuatro
66874094, Yu Adolin Sato Polo, 3007769735, Sistemas, 2.3, Drama, Lux
88730315, Johan Johan Suarez Hernandez, 3089462621, Ambiental, 0.1, Fantasia, Leal
13910933, Haider Alejandro Diaz Rodriguez, 3055054929, Enfermeria, 2.1, Fantasia, Divergente
61722919, Richard Santiago Robayo Alvarez, 3191232730, Enfermeria, 0.8, Drama, Divergente
91502712, Alejandro Felipe Pardo Medina, 3003532982, Pedagogia, 3.4, Misterio, Leal
84362926, Fernando Dalinar Kholin Davar, 3146631682, Electronica, 3.9, Fantasia, Cuatro
51145443, Kaladin Richard Rodriguez Beifong, 3064237680, Procesos, 0.5, Romance, Cuatro
32477483, Dalinar Samuel Robayo Suarez, 309004957, Electronica, 3.2, Drama, Lux
46701529, Yu Alejandro Davar Kholin, 3002984071, Electronica, 3.5, Distopia, Dark
38093792, Dalinar Rodolfo Kholin Robayo, 3193769925, Economia, 4.0, Drama, Cuatro
81071860, Samuel Carlos Duque Medina, 3094616076, Ambiental, 2.7, Misterio, Caidos
61092920, Yu Jose Kholin Carvajal, 3162916328, Enfermeria, 1.9, Romance, Dark
95804330, Adonalsium Yu Diaz Beifong, 3133362371, Pedagogia, 1.3, Drama, Dark
39709541, Fernando Carlos Sato Sato, 3163632873, Pedagogia, 1.2, Fantasia, Leal
57908023, Jose Santiago Suarez Suarez, 3079854007, Mercadeo, 0.6, Distopia, Dark
27022900, Samuel Jose Carvajal Carvajal, 3127133425, Economia, 0.8, Distopia, Juramentada
85626266, Brayan Adolin Alvarez Medina, 3085097731, Pedagogia, 2.2, Drama, Cuatro
49863026, Samuel Johan Pardo Medina, 3152834120, Procesos, 1.3, Distopia, Divergente
56800575, Yu Diego Rodriguez Suarez, 3032265928, Mercadeo, 0.5, Distopia, Elantris
9781751, Yu Rodolfo Olarte Suarez, 3078653559, Electronica, 4.7, Romance, Cuatro
64089949, Richard Santiago Barreto Silva, 3166509628, Procesos, 2.1, Fantasia, Elantris
261936, Johan Yu Kholin Beifong, 3166401680, Veterinaria, 3.7, Distopia, Divergente
2854786, Brayan Adonalsium Diaz Sato, 302352629, Biologia, 0.8, Distopia, Elantris
43949193, Felipe Fernando Beifong Suarez, 3180849991, Enfermeria, 4.6, Drama, Alone
46374559, Johan Adolin Barreto Rodriguez, 3146387008, Enfermeria, 0.0, Drama, Caidos
23309053, Rodolfo Felipe Sato Duarte, 3076265866, Ambiental, 1.0, Romance, Elantris
81318337, Richard Kaladin Beifong Kholin, 3199025689, Electronica, 1.6, Distopia, Juramentada
48796349, Johan Brayan Diaz Olarte, 3076722439, Biologia, 2.8, Distopia, Mistborn
48518580, Alejandro Kaladin Diaz Davar, 3156732155, Mercadeo, 3.0, Drama, Dark
85271097, Jose Jose Alvarez Rodriguez, 3193414077, Biologia, 3.9, Drama, Mistborn
4023558, Samuel Felipe Silva Rodriguez, 3057119846, Ambiental, 4.3, Romance, Lux
65945542, Fernando Fernando Carvajal Polo, 3128231325, Sistemas, 3.7, Romance, Cuatro
64152007, Kaladin Fernando Sato Alvarez, 3078157070, Veterinaria, 0.4, Romance, Juramentada
40022680, Yu Rodolfo Medina Carvajal, 3119329128, Economia, 1.6, Romance, Juramentada
99261805, Andres Rodolfo Silva Duque, 3135488599, Mercadeo, 2.3, Fantasia, Cuatro
68106721, Haider Kaladin Duarte Duque, 3053873378, Ambiental, 4.6, Fantasia, Elantris
86273139, Andres Brayan Duque Hernandez, 319682703, Biologia, 3.3, Distopia, Mistborn
37704999, Adonalsium Kaladin Beifong Pardo, 3041332179, Sistemas, 1.5, Romance, Dark
24281103, Johan Brayan Davar Beifong, 3114376928, Pedagogia, 0.7, Drama, Mistborn
53196560, Felipe Adolin Duarte Medina, 3199849098, Procesos, 1.6, Distopia, Mistborn
95491531, Fernando Kaladin Silva Robayo, 3115992703, Veterinaria, 4.0, Romance, Juramentada
86800365, Johan Kaladin Beifong Carvajal, 310435755, Electronica, 0.1, Distopia, Dark
94423785, Rodolfo Johan Beifong Alvarez, 31782626, Mercadeo, 2.9, Drama, Juramentada
55773148, Rodolfo Samuel Rodriguez Medina, 3189589051, Electronica, 4.8, Misterio, Alone
7733582, Johan Adonalsium Silva Diaz, 3096437143, Pedagogia, 2.7, Drama, Juramentada
51539329, Kaladin Richard Sato Carvajal, 3085714186, Veterinaria, 4.8, Romance, Mistborn
4433426, Rodolfo Santiago Duarte Rodriguez, 3097292572, Procesos, 1.1, Drama, Dark
20583077, Yu Rodrigo Sato Beifong, 3012715810, Enfermeria, 0.1, Drama, Divergente
53536470, Adolin Rodrigo Olarte Davar, 3017672960, Pedagogia, 2.1, Fantasia, Caidos
30423117, Samuel Johan Alvarez Sato, 3118055582, Procesos, 2.6, Fantasia, Dark
30944349, Fernando Brayan Duque Medina, 3179563032, Mercadeo, 4.9, Misterio, Juramentada
84228324, Johan Fernando Polo Uribe, 3004631574, Mercadeo, 0.5, Romance, Divergente
40392777, Felipe Dalinar Suarez Duque, 3145184576, Veterinaria, 0.6, Drama, Elantris
70174161, Alejandro Fernando Hernandez Davar, 3059199860, Ambiental, 4.1, Romance, Elantris
21194026, Kaladin Andres Sato Duque, 3125197859, Sistemas, 3.1, Fantasia, Lux
59187834, Fernando Alejandro Diaz Duarte, 3099424794, Mercadeo, 3.8, Romance, Cuatro
34272468, Jose Samuel Olarte Beifong, 3110417383, Procesos, 0.0, Romance, Mistborn
32611544, Rodrigo Rodrigo Alvarez Beifong, 319659196, Economia, 0.3, Misterio, Leal
93036004, Yu Yu Beifong Sato, 3135574207, Biologia, 1.1, Romance, Dark
65819468, Jose Diego Suarez Medina, 304539961, Procesos, 1.8, Misterio, Alone
80010488, Andres Brayan Diaz Silva, 3037047347, Veterinaria, 0.6, Romance, Leal
48410520, Carlos Yu Duque Hernandez, 3138086590, Ambiental, 3.2, Distopia, Dark
76272000, Brayan Carlos Kholin Beifong, 3183585236, Procesos, 4.5, Distopia, Divergente
81857181, Santiago Yu Hernandez Olarte, 3020584168, Electronica, 1.2, Distopia, Mistborn
53546350, Rodrigo Adolin Polo Medina, 3094954811, Procesos, 3.7, Distopia, Lux
39426842, Adonalsium Andres Kholin Medina, 3183522173, Electronica, 0.0, Romance, Elantris
77454414, Andres Samuel Suarez Davar, 311496884, Electronica, 3.8, Drama, Caidos
83481631, Samuel Brayan Barreto Beifong, 3087972257, Ambiental, 0.4, Distopia, Mistborn
37703011, Jose Santiago Uribe Hernandez, 3022859287, Pedagogia, 3.9, Drama, Juramentada
77895810, Kaladin Samuel Sato Alvarez, 3030461162, Enfermeria, 4.2, Distopia, Mistborn
13727869, Haider Adolin Olarte Alvarez, 3003552253, Mercadeo, 2.5, Drama, Caidos
32933811, Johan Andres Medina Alvarez, 3077725841, Mercadeo, 4.5, Distopia, Leal
6308260, Alejandro Samuel Olarte Duarte, 3138766471, Procesos, 3.6, Distopia, Alone
42960112, Rodrigo Carlos Carvajal Olarte, 3024311669, Biologia, 0.5, Romance, Caidos
13394964, Adolin Andres Pardo Alvarez, 3117191043, Electronica, 0.1, Misterio, Mistborn
54702911, Dalinar Haider Silva Alvarez, 3003571589, Biologia, 3.4, Drama, Alone
3926508, Brayan Brayan Diaz Suarez, 3085991096, Veterinaria, 3.1, Drama, Caidos
92050224, Jose Brayan Robayo Uribe, 3059534657, Veterinaria, 0.7, Misterio, Cuatro
59892968, Felipe Samuel Carvajal Duque, 3048553268, Mercadeo, 1.3, Misterio, Elantris
60973106, Kaladin Santiago Medina Polo, 3155785143, Procesos, 4.8, Romance, Elantris
79427308, Adonalsium Diego Silva Silva, 3010493765, Procesos, 4.9, Romance, Juramentada
39843918, Yu Fernando Olarte Robayo, 3095711518, Enfermeria, 2.7, Distopia, Alone
55021225, Felipe Rodolfo Suarez Robayo, 3154138987, Electronica, 0.9, Distopia, Mistborn
31416745, Adolin Andres Barreto Rodriguez, 3064509318, Biologia, 4.1, Fantasia, Dark
3377789, Richard Adolin Olarte Robayo, 3145167004, Veterinaria, 4.1, Romance, Caidos
19205, Alejandro Adolin Pardo Pardo, 3006202789, Procesos, 1.0, Distopia, Elantris
98371603, Richard Johan Olarte Hernandez, 3025983597, Pedagogia, 4.6, Drama, Lux
39549429, Fernando Carlos Kholin Barreto, 3031733259, Enfermeria, 1.7, Distopia, Elantris
63816676, Alejandro Alejandro Sato Beifong, 3072569793, Veterinaria, 2.5, Distopia, Divergente
48509538, Johan Brayan Silva Medina, 3076082052, Procesos, 2.8, Distopia, Juramentada
68204354, Felipe Jose Carvajal Diaz, 3188309386, Procesos, 2.2, Fantasia, Dark
58782615, Adonalsium Carlos Davar Silva, 3134755095, Pedagogia, 0.9, Romance, Cuatro
95143580, Carlos Carlos Diaz Pardo, 3033375710, Mercadeo, 0.1, Distopia, Elantris
6597126, Yu Carlos Polo Silva, 3000112744, Sistemas, 2.0, Drama, Cuatro
59940685, Rodrigo Jose Alvarez Davar, 3197337306, Electronica, 3.2, Romance, Alone
89230331, Richard Andres Diaz Carvajal, 318759237, Economia, 1.7, Distopia, Leal
72036256, Alejandro Adolin Hernandez Alvarez, 3009488336, Procesos, 0.7, Drama, Mistborn
63766259, Jose Richard Hernandez Duque, 3196074716, Electronica, 3.7, Fantasia, Divergente
92414871, Adonalsium Yu Barreto Rodriguez, 3011488846, Electronica, 0.6, Fantasia, Lux
29542908, Rodrigo Adonalsium Hernandez Rodriguez, 3095442916, Electronica, 2.6, Romance, Leal
13133494, Rodrigo Adolin Hernandez Rodriguez, 3076242932, Procesos, 3.2, Misterio, Leal
52672188, Felipe Alejandro Duarte Carvajal, 3042283029, Economia, 0.0, Misterio, Mistborn
11585383, Carlos Dalinar Diaz Olarte, 3111207940, Sistemas, 2.2, Fantasia, Elantris
10512458, Samuel Santiago Hernandez Polo, 3162723514, Economia, 0.3, Distopia, Divergente
38297019, Johan Adolin Silva Rodriguez, 3075872346, Economia, 0.2, Misterio, Elantris
96410303, Kaladin Fernando Rodriguez Duque, 3197314036, Enfermeria, 0.5, Fantasia, Dark
65399321, Brayan Yu Carvajal Barreto, 3055005625, Biologia, 1.7, Distopia, Lux
94501965, Santiago Jose Diaz Beifong, 3032365603, Veterinaria, 4.6, Distopia, Caidos
18889574, Adolin Samuel Alvarez Kholin, 3174413329, Sistemas, 0.8, Drama, Mistborn
92873105, Rodolfo Rodrigo Alvarez Polo, 3152485381, Veterinaria, 1.6, Drama, Juramentada
39062179, Andres Rodrigo Duarte Pardo, 3185194918, Economia, 2.8, Distopia, Caidos
83890485, Samuel Rodolfo Davar Duque, 3102045056, Ambiental, 1.3, Romance, Divergente
38370313, Rodolfo Brayan Hernandez Pardo, 3094961136, Enfermeria, 2.2, Drama, Caidos
39292691, Rodolfo Samuel Davar Barreto, 3114296212, Ambiental, 4.8, Fantasia, Divergente
1720207, Johan Fernando Polo Uribe, 3093266944, Ambiental, 4.4, Romance, Alone
30712926, Fernando Felipe Barreto Hernandez, 3052856349, Pedagogia, 0.1, Romance, Caidos
22680483, Kaladin Jose Sato Olarte, 3075579202, Biologia, 4.2, Misterio, Elantris
99147327, Kaladin Rodolfo Medina Rodriguez, 3115316783, Electronica, 1.3, Misterio, Alone
71935845, Richard Haider Davar Rodriguez, 300371507, Veterinaria, 3.4, Drama, Lux
31621004, Alejandro Rodrigo Silva Sato, 3164332468, Biologia, 1.2, Distopia, Mistborn
41339003, Fernando Richard Pardo Suarez, 3126493109, Electronica, 2.1, Romance, Caidos
75313848, Felipe Samuel Uribe Hernandez, 3113167943, Enfermeria, 1.0, Drama, Lux
78689927, Adonalsium Carlos Robayo Rodriguez, 3145384444, Pedagogia, 3.5, Misterio, Caidos
23011410, Jose Fernando Sato Diaz, 3087547657, Pedagogia, 3.3, Romance, Divergente
5891656, Rodrigo Andres Barreto Pardo, 3124105404, Biologia, 2.5, Misterio, Juramentada
48131419, Brayan Alejandro Suarez Medina, 314935782, Electronica, 4.5, Distopia, Lux
17327981, Brayan Kaladin Barreto Diaz, 3069486607, Biologia, 4.3, Drama, Alone
31957301, Rodolfo Felipe Suarez Medina, 318196852, Enfermeria, 2.7, Drama, Mistborn
48655790, Rodolfo Santiago Davar Pardo, 3094947425, Economia, 2.8, Distopia, Divergente
87475216, Carlos Adolin Robayo Robayo, 3103402982, Pedagogia, 0.1, Romance, Dark
60234323, Johan Kaladin Hernandez Silva, 3119465026, Enfermeria, 3.4, Drama, Leal
79128079, Diego Alejandro Davar Alvarez, 3071882560, Electronica, 0.0, Romance, Cuatro
47852455, Carlos Andres Medina Rodriguez, 3021155375, Electronica, 3.8, Misterio, Caidos
66555244, Rodrigo Fernando Silva Olarte, 3177328774, Ambiental, 0.2, Distopia, Elantris
43136635, Dalinar Haider Beifong Rodriguez, 3151181786, Pedagogia, 1.4, Drama, Juramentada
17370346, Jose Yu Rodriguez Davar, 3053925862, Pedagogia, 0.5, Drama, Juramentada
32559132, Brayan Johan Kholin Barreto, 3033739407, Ambiental, 1.5, Drama, Caidos
78700210, Haider Fernando Alvarez Polo, 3117012484, Veterinaria, 0.0, Drama, Caidos
55828186, Johan Carlos Duque Duarte, 3061884227, Enfermeria, 2.7, Distopia, Dark
38636818, Fernando Diego Duarte Pardo, 3063721505, Pedagogia, 4.6, Romance, Mistborn
92958650, Andres Rodrigo Duarte Olarte, 3058831673, Pedagogia, 4.0, Drama, Lux
33143448, Rodrigo Carlos Alvarez Olarte, 3005181181, Veterinaria, 1.6, Misterio, Elantris
70280190, Yu Fernando Barreto Silva, 3183968320, Biologia, 0.3, Drama, Elantris
3995065, Dalinar Alejandro Olarte Uribe, 3058059115, Veterinaria, 0.0, Misterio, Mistborn
96369126, Alejandro Samuel Alvarez Sato, 3185631100, Pedagogia, 0.1, Drama, Dark
91021732, Haider Kaladin Davar Robayo, 3030806964, Ambiental, 1.5, Drama, Mistborn
70650432, Jose Kaladin Pardo Medina, 3187849937, Pedagogia, 1.1, Misterio, Lux
24732094, Rodolfo Rodrigo Beifong Sato, 3161968093, Biologia, 2.9, Distopia, Elantris
1763061, Felipe Johan Suarez Olarte, 3180611279, Pedagogia, 3.2, Fantasia, Divergente
78079816, Rodolfo Alejandro Uribe Olarte, 3100777368, Veterinaria, 0.0, Fantasia, Lux
51677584, Rodolfo Rodrigo Polo Diaz, 3037733066, Economia, 2.7, Distopia, Lux
85037778, Johan Diego Silva Diaz, 3193647430, Pedagogia, 5.0, Misterio, Elantris
83435307, Felipe Rodolfo Duque Pardo, 3148957532, Ambiental, 1.1, Romance, Divergente
33959078, Dalinar Adonalsium Kholin Sato, 3171153810, Pedagogia, 4.1, Misterio, Mistborn
62073415, Alejandro Felipe Alvarez Robayo, 310120122, Veterinaria, 2.8, Drama, Juramentada
2801220, Adolin Alejandro Alvarez Robayo, 3166958785, Enfermeria, 2.6, Drama, Elantris
34330958, Diego Carlos Uribe Polo, 3016703790, Biologia, 2.2, Romance, Leal
29567072, Haider Santiago Silva Kholin, 3072996539, Biologia, 1.8, Distopia, Elantris
62759059, Adonalsium Samuel Alvarez Pardo, 3111307889, Biologia, 0.5, Fantasia, Dark
13077140, Brayan Haider Medina Carvajal, 3128319794, Veterinaria, 2.3, Romance, Caidos
22113815, Rodrigo Samuel Suarez Medina, 3095823206, Economia, 3.6, Fantasia, Leal
83134642, Dalinar Alejandro Carvajal Medina, 3088696179, Economia, 2.7, Drama, Divergente
44128, Andres Alejandro Hernandez Diaz, 3025077452, Procesos, 4.2, Distopia, Divergente
22309073, Johan Samuel Sato Davar, 3108952940, Mercadeo, 0.0, Romance, Divergente
72389117, Kaladin Alejandro Polo Rodriguez, 3150088175, Ambiental, 0.6, Misterio, Elantris
72084387, Rodrigo Yu Suarez Duarte, 3059731303, Pedagogia, 0.2, Romance, Cuatro
13410962, Richard Dalinar Barreto Robayo, 3129037189, Electronica, 3.8, Fantasia, Divergente
9596840, Rodrigo Dalinar Suarez Sato, 3007662816, Economia, 1.0, Misterio, Divergente
12148321, Yu Adonalsium Kholin Suarez, 3096341672, Electronica, 3.1, Distopia, Leal
33204816, Kaladin Diego Davar Beifong, 3074288262, Biologia, 2.1, Fantasia, Caidos
38948787, Santiago Kaladin Barreto Kholin, 3195087615, Pedagogia, 4.1, Misterio, Elantris
48739744, Jose Diego Robayo Sato, 3167745912, Electronica, 2.6, Misterio, Lux
91773558, Richard Jose Olarte Medina, 3034715198, Economia, 4.3, Misterio, Mistborn
69993876, Brayan Fernando Sato Diaz, 3053573848, Procesos, 5.0, Misterio, Elantris
48090244, Haider Haider Carvajal Uribe, 3100999241, Pedagogia, 3.4, Distopia, Leal
81967676, Rodolfo Felipe Robayo Polo, 3087031822, Pedagogia, 2.7, Misterio, Lux
71911079, Jose Samuel Davar Kholin, 3027237983, Biologia, 3.6, Distopia, Lux
22083141, Rodolfo Alejandro Silva Kholin, 3105799617, Mercadeo, 2.9, Distopia, Divergente
95594532, Brayan Yu Olarte Robayo, 3137937455, Pedagogia, 2.3, Distopia, Caidos
61953258, Johan Diego Duarte Carvajal, 3068139401, Mercadeo, 3.7, Distopia, Caidos
61716951, Richard Jose Sato Pardo, 3114036738, Ambiental, 0.5, Misterio, Elantris
24597104, Samuel Johan Duarte Polo, 3091954048, Electronica, 2.6, Romance, Alone
52109062, Adolin Yu Rodriguez Medina, 3058812137, Electronica, 2.7, Drama, Alone
56251685, Adolin Yu Alvarez Diaz, 3021206114, Pedagogia, 2.1, Drama, Lux
40254651, Richard Yu Polo Olarte, 3007714083, Enfermeria, 2.9, Fantasia, Mistborn
55655191, Rodrigo Diego Barreto Alvarez, 3105404123, Enfermeria, 2.3, Romance, Juramentada
1356734, Haider Felipe Beifong Silva, 3138827213, Electronica, 4.7, Romance, Juramentada
